id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
18198,tt1201561,0.611016,0,0,Barbie Mariposa and Her Butterfly Fairy Friends,Tabitha St. Germain|Kathleen Barr|Erin Mathews|Nicole Oliver|Alessandro Juliani,,Conrad Helten,,barbie,"Elina, heroine of the Fairytopia films tells her friend Bibble the story of Flutterfield, a faraway kingdom populated by fairies with butterfly wings. Henna, the evil butterfly fairy has poisoned the queen of Flutterfield in an attempt to take over the kingdom.",75,Animation|Fantasy|Family,,2/8/08,33,5.4,2008,0,0
10199,tt0420238,0.6067,60000000,50877145,The Tale of Despereaux,Matthew Broderick|Dustin Hoffman|Emma Watson|Tracey Ullman|Kevin Kline,http://www.thetaleofdespereauxmovie.com/,Robert Stevenhagen|Sam Fell,"Small Mouse, Big Dreams",totalitarian regime|mouse,"The tale of three unlikely heroes - a misfit mouse who prefers reading books to eating them, an unhappy rat who schemes to leave the darkness of the dungeon, and a bumbling servant girl with cauliflower ears - whose fates are intertwined with that of the castle's princess.",100,Animation|Comedy|Family,Universal Pictures Corporation,10/29/08,174,5.7,2008,60767198.02855,51527692.4223709
13009,tt0960890,0.603395,0,0,Zombie Strippers!,Jenna Jameson|Robert Englund|Roxy Saint|Penny Drake|Whitney Anderson,,Jay Lee,Live Dead Nudes,strip club|striptease|zombies|lap dance|splatter,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.",94,Comedy|Horror,Larande Productions|Scream HQ,4/18/08,40,4.4,2008,0,0
25741,tt0885415,0.59883,6100000,0,Niko: LentÃ¤jÃ¤n poika,Olli Jantunen|Hannu-Pekka BjÃ¶rkman|Vuokko Hovatta|Vesa Vierikko|Jussi Lampi,,Michael Henger|Kari Juusonen,An All-New Holiday Movie About Santa And His Little Helpers,holiday|christmas,"A young reindeer who suffers from vertigo learns to overcome his fear, takes flying lessons from a clumsy flying squirrel and heads to the North pole to save a troubled Santa and his fleet of flying reindeer.",80,Animation|Family|Adventure|Drama|Fantasy,A. Film,9/22/08,16,4.9,2008,6177998.46623592,0
11918,tt0426592,0.598695,35000000,25871834,Superhero Movie,Drake Bell|Sara Paxton|Leslie Nielsen|Christopher McDonald|Jeffrey Tambor,,Craig Mazin,The greatest Superhero movie of all time! (not counting all the others),anti hero|high school|dragonfly|superhero|radioactive,"The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",85,Action|Comedy|Science Fiction,Dimension Films,3/27/08,170,4.9,2008,35447532.1833208,26202647.6673295
12837,tt0416212,0.595488,11000000,38105395,The Secret Life of Bees,Dakota Fanning|Queen Latifah|Jennifer Hudson|Sophie Okonedo|Alicia Keys,http://www.foxsearchlight.com/thesecretlifeofbees/,Gina Prince-Bythewood,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",woman director,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",114,Adventure|Drama,Fox Searchlight Pictures,9/17/08,80,7.2,2008,11140652.9719008,38592634.7320186
14098,tt0899128,0.595424,10000000,0,100 Feet,Famke Janssen|Bobby Cannavale|Ed Westwick|Michael ParÃ©|Patricia Charbonneau,https://myspace.com/100feetmovie,Eric Red,Her husband is dead and he's taking the news badly...,house arrest|number in title|haunting|vengeful ghost,"After Marnie Watson kills her abusive husband in self-defense, she is condemned to house arrest... only to discover that the house is possessed by the enraged and violent spirit of her dead husband.",105,Horror|Thriller,Blue Rider Pictures|100 Feet Productions|Laurinfilm|New Deal Studios|Film Visions Funding,7/22/08,35,5.8,2008,10127866.3380916,0
17606,tt0974613,0.593722,15000000,1143856,The Other Man,Romola Garai|Antonio Banderas|Laura Linney|Liam Neeson|Abigail Canton,,Richard Eyre,What If everything you believed was a lie?,woman between two men|betrayal,"The story of a husband who suspects his wife of adultery, and sets out to track down the other man in her life.",90,Drama|Thriller|Mystery|Romance,Rainmark Films,12/25/08,25,5.1,2008,15191799.5071375,1158482.06780241
14405,tt1014775,0.589940999999999,20000000,149281606,Beverly Hills Chihuahua,Drew Barrymore|Piper Perabo|Andy GarcÃ­a|George Lopez|Paul RodrÃ­guez,,Raja Gosnell,50% Warrior. 50% Lover. 100% Chihuahua.,dog dirt|chihuahua|pinata|potted plant|duringcreditsstinger,"A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her.",91,Adventure|Comedy|Family,Walt Disney Pictures,10/3/08,118,5.1,2008,20255732.6761833,151190415.230366
12165,tt1068641,0.58326,20000000,0,The Burning Plain,Charlize Theron|Kim Basinger|Jennifer Lawrence|Joaquim de Almeida|John Corbett,http://www.wildbunch-distribution.com/site/loindelaterrebrulee/,Guillermo Arriaga,Their passion has marked them for life,mexico|independent film|mother daughter relationship,"A trailer is burning in the middle of a plain. The bodies of two adulterous lovers are found. Scenes from both families, before and after the dramatic events, suggest an unusual connection between them. But what is their secret?",111,Drama|Romance,2929 Productions|Costa Films|Parkes+MacDonald Image Nation,7/11/08,62,6.7,2008,20255732.6761833,0
4148,tt0959337,0.579469999999999,35000000,75225693,Revolutionary Road,Leonardo DiCaprio|Kate Winslet|Michael Shannon|David Harbour|Kathryn Hahn,,Sam Mendes,How do you break free without breaking apart?,adultery|jealousy|infidelity|career|marriage crisis,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,119,Drama|Romance,DreamWorks SKG|Scott Rudin Productions|BBC Films|Neal Street Productions|Evamere Entertainment,12/19/08,430,6.5,2008,35447532.1833208,76187576.3894318
4953,tt0799934,0.578298,0,0,Be Kind Rewind,Jack Black|Mos Def|Danny Glover|Mia Farrow|Marcus Carl Franklin,,Michel Gondry,"You name it, we shoot it.",camcorder|videoband|delusion|nuclear power plant|video store,"A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.",102,Drama|Comedy,New Line Cinema|Partizan|Focus Features,1/20/08,214,6.1,2008,0,0
13090,tt0862846,0.576989,5000000,16174377,Sunshine Cleaning,Amy Adams|Emily Blunt|Alan Arkin|Mary Lynn Rajskub|Eric Christian Olsen,http://www.sunshinecleaning-themovie.com,Christine Jeffs,,suicide|single parent|sister sister relationship|cleaning lady|new mexico,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business â€“ a biohazard removal/crime scene clean-up service.,102,Comedy|Drama,Back Lot Pictures|Overture Films|Big Beach Films,1/18/08,111,6.2,2008,5063933.16904583,16381192.8357904
12889,tt1054485,0.574813,0,0,Futurama: The Beast with a Billion Backs,Billy West|Katey Sagal|John DiMaggio|Maurice LaMarche|Lauren Tom,,Peter Avanzino,All-New Feature-Length Adventure!,saving the world,"Fresh off ripping space-time a new one at the end of ""Bender's Big Score,"" the Planet Express crew is back to mend the tear in reality, or (hopefully) at least not make it worse.  Beyond the tear, though, lurks a being of inconceivable...tentacularity.  What will become of Earth, and indeed, our universe, when faced with the Beast with a Billion Backs?",90,Animation|Comedy|Science Fiction|Fantasy,20th Century Fox Television,6/24/08,91,6.8,2008,0,0
14305,tt0424600,0.5725,0,0,The Andromeda Strain,Benjamin Bratt|Christa Miller|Eric McCormack|Daniel Dae Kim|Viola Davis,,Mikael Salomon,It's a bad day to be human.,extraterrestrial|tv mini-series|disease|scientist,"A U.S. satellite crash-lands near a small town in Utah, unleashing a deadly plague that kills virtually everyone except two survivors, who may provide clues to immunizing the population. As the military attempts to quarantine the area, a team of highly specialized scientists is assembled to find a cure and stop the spread of the alien pathogen, code-named Andromeda.",180,Romance|Science Fiction|Thriller,Scott Free Productions|Traveler's Rest Films|A.S. Films,5/10/08,42,6.6,2008,0,0
11152,tt0963794,0.563354,8000000,0,The Ruins,Shawn Ashmore|Jonathan Tucker|Jena Malone|Laura Ramsey|Joe Anderson,,Carter Smith,Terror has evolved.,maya civilization|carnivorous plant|cancÃºn,"A group of friends whose leisurely Mexican holiday takes a turn for the worse when they, along with a fellow tourist embark on a remote archaeological dig in the jungle, where something evil lives among the ruins",91,Drama|Horror,Spyglass Entertainment|Pacific Film and Television Commission|DreamWorks Pictures|Red Hour Films|Internationale Filmproduktion Prometheus,4/2/08,98,5.1,2008,8102293.07047334,0
13655,tt1055366,0.560837,0,0,Camp Rock,Demi Lovato|Joe Jonas|Maria Canals-Barrera|Meaghan Jette Martin|Alyson Stoner,http://disneychannel.com/camprock/,Matthew Diamond,"Don't fit in, stand out.",rock star|summer camp|aspiring singer|camp|singing,"When Mitchie gets a chance to attend Camp Rock, her life takes an unpredictable twist, and she learns just how important it is to be true to yourself.",94,Comedy|Drama|Family|Music|TV Movie,Disney Channel|Alan Sacks Productions,6/20/08,194,5.8,2008,0,0
12797,tt0995039,0.555690999999999,0,0,Ghost Town,Ricky Gervais|Greg Kinnear|TÃ©a Leoni|Billy Campbell|Jordan Carlos,,David Koepp,He sees dead people... and they annoy him.,dying and death|misanthrope|lecture|cardiopulmonery resuscitation,"Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",102,Comedy|Fantasy|Romance,DreamWorks SKG|Spyglass Entertainment|Pariah,9/19/08,127,6.1,2008,0,0
10360,tt0986233,0.54408,0,2724474,Hunger,Michael Fassbender|Stuart Graham|Helena Bereen|Liam Cunningham,,Steve McQueen,"An odyssey, in which the smallest gestures become epic and when the body is the last resource for protest.",prison|prisoner|hunger|hunger strike|northern ireland,"The story of Bobby Sands, the IRA member who led the 1981 hunger strike in which Republican prisoners tried to win political status. It dramatises events in the Maze prison in the six weeks prior to Sandsâ€™ death.",96,Drama|History,Blast! Films,5/15/08,149,7.1,2008,0,2759310.85136059
17622,tt1097643,0.541117,0,0,Fifty Dead Men Walking,Ben Kingsley|Jim Sturgess|Kevin Zegers|Rose McGowan|Tom Collins,,Kari Skogland,,ira|slot machine|riot police|woman director,"Based on Martin McGartland's real life story as a informant for the British Police to spy on the IRA. Taking place from 1987-1991, Martin (Jim Sturgess) works his way up the ranks of the IRA, while keeping his informant with the police Fergis (Ben Kingsley) at bay. In the process he saved numerous lives and is still in hiding from the IRA today.",117,Action|Thriller,TÃ©lÃ©film Canada|Brightlight Pictures|Canadian Film or Video Production Tax Credit (CPTC)|Future Films|Handmade International,9/10/08,12,6,2008,0,0
13190,tt1267379,0.540913,0,0,Dead Space: Downfall,Bruce Boxleitner|Kelly Hu|Jeff Bennett|Jim Cummings|Grey Griffin,,Chuck Patton,Meet Your Maker.,vacuum|fanatic|colony|infection|graphic violence,"On a deep space mining mission to a remote planet, an ancient religious relic - thought to be proof of the existence of God - is unearthed and brought aboard. When the unholy artifact unleashes a long-dormant alien race, its glimpse of Heaven transforms the ship into a living Hell. A prequel to the events of the 2008 video game Dead Space.",74,Animation|Horror|Science Fiction|Thriller,Film Roman Productions|Electronic Arts (EA),10/27/08,54,6,2008,0,0
13988,tt1233571,0.538299,0,0,The Art of War II: Betrayal,Wesley Snipes|Lochlyn Munro|Lisa Marie Caruk|Pascale Hutton,,Josef Rusnak,,,Agent Neil Shaw is called out of retirement and finds himself in the midst of a plot to assassinate several leading Senators with himself set-up to take the rap for a recent killing,103,Action|Thriller,Insight Film Studios|Hollywood Media Bridge|Operation Eagle Productions|Dandelion Entertainment Ventures|Media Financial Incorporated,8/12/08,18,4.9,2008,0,0
13253,tt1054486,0.534059,0,0,Futurama: Bender's Game,Billy West|Katey Sagal|John DiMaggio|Phil LaMarr|Lauren Tom,,Dwayne Carey-Hill,All-New Feature-Length Quest,,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!",88,Animation|Comedy|Science Fiction,20th Century Fox Television,11/3/08,90,6.9,2008,0,0
16353,tt0785035,0.531905,8500000,8936663,Ong Bak 2,Tony Jaa|Sarunyu Wongkrachang|à¸ªà¸£à¸žà¸‡à¸©à¹Œ à¸Šà¸²à¸•à¸£à¸µ|Primorata Dejudom,http://www.ongbak2themovie.com/,Tony Jaa|Panna Rittikrai,Warrior. Conqueror. Legend.,sequel,Moments from death a young man is rescued by a renowned warrior. Realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. As he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father.,98,Adventure|Action|Thriller,Iyara Films,12/4/08,88,6.2,2008,8608686.38737792,9050932.83725693
12178,tt0970468,0.528292,0,16051363,Miss Pettigrew Lives for a Day,Frances McDormand|Amy Adams|Lee Pace|CiarÃ¡n Hinds|Clare Clifford,,Bharat Nalluri,Every Woman Will Have Her Day,london|world war ii|singer|governess|piano,"Guinevere Pettigrew, a middle-aged London governess, finds herself unfairly dismissed from her job. An attempt to gain new employment catapults her into the glamorous world and dizzying social whirl of an American actress and singer, Delysia Lafosse.",92,Drama|Comedy|Romance,Kudos Productions Ltd.|Shine Pictures|Focus Features|Twins Financing|Keylight Productions,3/7/08,46,6.4,2008,0,16256605.900819
13150,tt0482572,0.527397999999999,30000000,31148328,Pride and Glory,Edward Norton|Jon Voight|Colin Farrell|Noah Emmerich|Jennifer Ehle,http://www.prideandglorymovie.com/,Gavin O'Connor,Truth. Honor. Loyalty. Family. What are you willing to sacrifice?,megacity|brother-in-law|police,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",130,Thriller|Crime|Drama,New Line Cinema|Solaris Film|Avery Pix|O'Connor Brothers|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,9/9/08,118,6.3,2008,30383599.014275,31546610.2639038
13220,tt1031280,0.521748,0,124191,Splinter,Charles Baker|Jill Wagner|Paulo Costanzo|Shea Whigham|Rachel Kerbs,,Toby Wilkins,It will get under your skin.,alien infection,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.",82,Horror|Thriller,Indion Entertainment Group,10/31/08,90,6,2008,0,125778.984839394
42982,tt1334272,0.520388,0,0,Robot Chicken: Star Wars Episode II,Seth Green|Bob Bergen|Ahmed Best|Breckin Meyer|Abraham Benrubi,,Seth Green,,,"Seth Green and Matthew Senreich serve up more hilarious Star Wars-inspired satire in this second compilation of sketches featuring the zany stop-motion animation of Adult Swim's ""Robot Chicken."" Gary the stormtrooper deals with irascible boss Darth Vader on Take Your Daughter to Work Day, while Anakin babysits a certain up-and-coming Jedi. Carrie Fisher, Billy Dee Williams, Conan O'Brien and other stars provide voices.",23,Comedy|Science Fiction,,11/16/08,14,6.2,2008,0,0
13827,tt0976247,0.518011,6000000,69497,"Surfer, Dude",Matthew McConaughey|Jeffrey Nordling|Willie Nelson|Woody Harrelson|Zachary Knighton,http://www.surferdudethemovie.com/,S.R. Bindler,,surfing|sport,A wave twisting tale of a soul searching surfer experiencing an existential crisis.,85,Comedy,,9/5/08,13,5,2008,6076719.802855,70385.6326898357
8780,tt0871426,0.517412,30000000,63833449,Baby Mama,Tina Fey|Amy Poehler|Dax Shepard|Sigourney Weaver|Greg Kinnear,http://www.babymamamovie.net/,Michael McCullers,Would you put your eggs...in this basket?,pregnancy and birth|surrogate mother,"A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",99,Comedy,Relativity Media|Michaels-Goldwyn,4/23/08,130,5.8,2008,30383599.014275,64649663.9371391
13541,tt1079959,0.514454,0,0,The Colour of Magic,David Jason|Sean Astin|Tim Curry|Jeremy Irons|Brian Cox,http://www.skyoneonline.co.uk/tcom/index.html,Vadim Jean,,university|discworld,"As Rincewind involuntarily becomes a guide to the naive tourist Twoflower, they find themselves forced to flee the city of Ankh-Morpork to escape a terrible fire, and begin on a journey across the Disc. Unknown to them, their journey &amp; fate is being decided by the Gods playing a board game the whole time.",191,TV Movie|Comedy|Fantasy,The Mob Film Company|RHI Entertainment,3/23/08,29,6.2,2008,0,0
13991,tt0844671,0.513438,7000000,6230276,College,Drake Bell|Andrew Caldwell|Andree Moss|Carolyn Moss|Wendy Talley,http://college-themovie.com/,Deb Hagan,,sexuality|college|girlfriend|vomit|celebration,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,94,Comedy,Metro-Goldwyn-Mayer (MGM),8/28/08,16,4.8,2008,7089506.43666417,6309940.25774204
33409,tt1277737,0.511786,0,0,The Stoning of Soraya M.,Shohreh Aghdashloo|Mozhan MarnÃ²|Jim Caviezel|Navid Negahban|Ali Pourtash,http://www.thestoning.com/,Cyrus Nowrasteh,When a deadly conspiracy became a shameful cover-up One witness refused to be silent.,adultery|persia|death penalty|sadism|double moral standard,"A drama set in 1986 Iran and centered on a man, Sahebjam, whose car breaks down in a remote village and enters into a conversation with Zahra, who relays to him the story about her niece, Soraya, whose arranged marriage to an abusive tyrant had a tragic ending.",114,Crime|Drama,Roadside Attractions|Mpower Pictures|Prime Meridian Pctures|Fallen Films,9/7/08,24,8,2008,0,0
7353,tt0961108,0.509401,0,0,Fireflies in the Garden,Julia Roberts|Carrie-Anne Moss|Willem Dafoe|Emily Watson|Ryan Reynolds,,Dennis Lee,,unpaid bill|windshield|walking on roof|rap music,The semi-autobiographical story centers on the complexities of love and commitment in a family torn apart when faced by an unexpected tragedy.,108,Drama,Senator International|Kulture Machine,2/10/08,26,6.2,2008,0,0
12568,tt0412536,0.505290999999999,20000000,13204291,Brideshead Revisited,Matthew Goode|Ben Whishaw|Hayley Atwell|Emma Thompson|Michael Gambon,http://bridesheadrevisited-themovie.com/,Julian Jarrold,Every temptation has its price.,england|new love|castle|siblings|studies,"Based on Evelyn Waugh's 1945 classic British novel, Brideshead Revisited is a poignant story of forbidden love and the loss of innocence set in England prior to the Second World War.",133,Drama|Romance,BBC Films|Ecosse Films|HanWay Films|UK Film Council|2 Entertain,7/25/08,30,6,2008,20255732.6761833,13373129.4337266
10885,tt0482599,0.503798,0,0,Shutter,Joshua Jackson|Rachael Taylor|Megumi Okina|David Denman|Eri Otoguro,,Masayuki Ochiai,The most terrifying images are the ones that are real.,japan|suicide|photographer|honeymoon|nightmare,"A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.",85,Horror|Mystery|Thriller,Regency Enterprises|Vertigo Entertainment|Ozla Pictures|New Regency Pictures,3/21/08,89,5.4,2008,0,0
13493,tt0997047,0.500510999999999,0,68397662,College Road Trip,Martin Lawrence|Kym Whitley|Raven-SymonÃ©|Brenda Song|Margo Harshman,http://disneydvd.disney.go.com/college-road-trip.html,Roger Kumble,,road trip,"When an overachieving high school student decides to travel around the country to choose the perfect college, her overprotective cop father also decides to accompany her in order to keep her on the straight and narrow.",83,Comedy|Family,Walt Disney Pictures,3/7/08,48,5.1,2008,0,69272237.8573972
21755,tt0844286,0.499165,20000000,5530764,The Brothers Bloom,Rachel Weisz|Adrien Brody|Mark Ruffalo|Rinko Kikuchi|Robbie Coltrane,http://www.brothersbloom.com/,Rian Johnson,They'd never let the truth come between them.,con man|estafa,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",114,Adventure|Comedy|Drama|Romance,The Weinstein Company|Summit Entertainment|Endgame Entertainment,9/9/08,110,6.8,2008,20255732.6761833,5601483.85395292
11260,tt0765476,0.498026,60000000,50650079,Meet Dave,Eddie Murphy|Elizabeth Banks|Gabrielle Union|Scott Caan|Ed Helms,http://www.meetdavemovie.com/,Brian Robbins,There's a Whole Other World Going on Inside of Him.,new york|captain|starships|new love|earth,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",90,Comedy|Science Fiction|Adventure|Family,20th Century Fox|Regency Enterprises|Guy Walks into a Bar Productions|Deep River Productions,7/8/08,205,5.1,2008,60767198.02855,51297723.0125784
14154,tt0865957,0.489539,0,0,War Games: The Dead Code,Matt Lanter|Amanda Walsh|Gary Reineke|Colm Feore|Chuck Shamata,,Stuart Gillard,Are you ready to play?,bomb|washington d.c.|computer|sequel|death of father,"Computer hacker Will Farmer (Lanter) engages a government super-computer named Ripley in an online terrorist-attack simulation game. Little does Farmer know that Ripley has been designed to appeal to potential terrorists, and certain software glitches have in turn made him become paranoid.",96,Science Fiction|Drama|Thriller,Metro-Goldwyn-Mayer (MGM),7/29/08,26,5.6,2008,0,0
13812,tt1082868,0.481188,12000000,40855419,Quarantine,Jennifer Carpenter|Steve Harris|Jay Hernandez|Johnathon Schaech|Columbus Short,,John Erick Dowdle,Contain The Truth.,quarantine|remake|tv reporter|found footage|virus,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,89,Horror|Science Fiction|Thriller,Vertigo Entertainment|Screen Gems|Andale Pictures,10/10/08,165,5.3,2008,12153439.60571,41377822.2818731
12912,tt0460745,0.480135,0,240476,Chaos Theory,Ryan Reynolds|Emily Mortimer|Stuart Townsend|Sarah Chalke|Mike Erwin,http://chaostheorymovie.warnerbros.com/,Marcos Siega,This man will bring order to the universe...or not.,fight|underwear|medical test|groom|list,"Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card.",87,Comedy|Drama|Romance,Castle Rock Entertainment,3/14/08,58,5.9,2008,0,243550.878551893
14011,tt0902272,0.480116,3500000,5231128,Justice League: The New Frontier,David Boreanaz|Neil Patrick Harris|Brooke Shields|Jeremy Sisto|Kyle MacLachlan,http://www.dccomics.com/sites/newfrontier/,Dave Bullock,"We stand, today, on the edge of a new frontier...",dc comics|superhero|super powers,"The human race is threatened by a powerful creature, and only the combined power of Superman, Batman, Wonder Woman, Green Lantern, Martian Manhunter and The Flash can stop it. But can they overcome their differences to thwart this enemy using the combined strength of their newly formed Justice League?",75,Action|Adventure|Animation|Science Fiction,Warner Bros. Entertainment|DC Comics,2/26/08,66,6.3,2008,3544753.21833208,5298016.51814488
12192,tt0964539,0.477295,8000000,0,Pathology,Milo Ventimiglia|Alyssa Milano|Michael Weston|Lauren Lee Smith|Johnny Whitworth,,Marc SchÃ¶lermann,No body is safe.,female nudity|pathology|student of medicine|extortion|drug use,"Medical student Ted Grey (Milo Ventimiglia) graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death.",95,Crime|Horror|Thriller,Lakeshore Entertainment|Metro-Goldwyn-Mayer (MGM)|Camelot Pictures,4/11/08,59,5.9,2008,8102293.07047334,0
6933,tt0479968,0.475129,20000000,0,One Missed Call,Shannyn Sossamon|Edward Burns|Ana Claudia TalancÃ³n|Ray Wise|Azura Skye,http://onemissedcallmovie.warnerbros.com/,Eric Valette,What will it sound like when you die?,candy|loss of sister|mobile phone|answering machine|dying and death,"Several people start receiving voice-mails from their future selves -- messages which include the date, time, and some of the details of their deaths.",87,Horror|Mystery|Thriller,Warner Bros. Pictures|Intermedia Films|Alcon Entertainment|Kadokawa Pictures|Equity Pictures Medienfonds GmbH & Co. KG IV,1/4/08,103,4.8,2008,20255732.6761833,0
23966,tt0896534,0.474343999999999,0,0,Deadgirl,Shiloh Fernandez|Noah Segan|Michael Bowen|Candice King|Andrew DiPalma,,Marcel Sarmiento|Gadi Harel,You'll never have anything better.,rape|asylum|necrophilia,"When high school misfits Rickie and JT decide to ditch school and find themselves lost in the crumbling facility of a nearby abandoned hospital, they come face-to-face with a gruesome discovery: a body of a woman stripped naked, chained to a table and covered in plastic and soon realize she is anything but dead. Quickly the boys find themselves embarking on a twisted yet poignant journey testing the limits of their friendship, and forces both to decide just how far they're willing to stretch their understanding of right and wrong.",101,Romance|Horror|Thriller,Hollywoodmade,9/6/08,43,4.9,2008,0,0
12689,tt0963743,0.472691,1,0,"Angus, Thongs and Perfect Snogging",Georgia Groome|Eleanor Tomlinson|Aaron Taylor-Johnson|Tommy Bastow|Alan Davies,http://www.angusthongsmovie.com/intl/uk/,Gurinder Chadha,"Georgia Nicholson is not mental, but her life is.",adolescence|parents kids relationship|becoming an adult|puberty|move,"Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.",100,Comedy|Drama|Family|Romance,Paramount Pictures|Nickelodeon Movies|Stella-del-SÃ¼d,7/25/08,146,6.5,2008,1.01278663380916,0
10190,tt0787523,0.472491,0,367638,Towelhead,Summer Bishil|Aaron Eckhart|Toni Collette|Maria Bello|Peter Macdissi,,Alan Ball,How can you find yourself if no one can see you?,small town|puberty|arabian|pedophilia|gulf war,"A young Arab-American girl struggles with her sexual obsession, a bigoted Army reservist and her strict father during the Gulf War.",111,Drama,This Is That Productions|Your Face Goes Here Entertainment,9/12/08,14,5.3,2008,0,372338.852480334
14851,tt0961728,0.471356,0,0,The Escapist,Brian Cox|Damian Lewis|Joseph Fiennes|Seu Jorge|Liam Cunningham,http://www.escapistthemovie.com/,Rupert Wyatt,,escapee convict|escape from prison|independent film,"Frank Perry is an institutionalized convict twelve years into a life sentence without parole. When his estranged daughter falls ill, he is determined he make peace with her before it's too late. He develops an ingenious escape plan, and recruits a dysfunctional band of escapists - misfits with a mutual dislike for one other but united by their desire to escape their hell hole of an existence.",102,Action|Thriller,Picture Farm,6/20/08,28,6.2,2008,0,0
22419,tt0462219,0.471096,6000000,0,Camille,Sienna Miller|James Franco|David Carradine|Scott Glenn|Ed Lauter,http://www.camillemovie.com/,Gregory Mackenzie,A romantic comedy about a marriage that truly is forever.,independent film,A twisted honeymoon adventure about a young couple on their way to Niagara Falls.,94,Comedy|Drama|Romance,A-Mark Entertainment,4/13/08,25,6,2008,6076719.802855,0
12085,tt0951216,0.469922,0,0,Mad Money,Diane Keaton|Queen Latifah|Katie Holmes|Ted Danson|Roger R. Cross,,Callie Khouri,,gang|hoodlum|woman director,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.,104,Action|Comedy|Crime,Millennium Films|verture Films,1/17/08,78,5.9,2008,0,0
